try_on,gender,category,url,title,price,special_price,img_url,id
False,M,上身類,https://www.net-fashion.net/product/351309,撞色拼接印字T恤,,233.0,https://net.wimg.tw/files/1/products/351309_400_023E6B7B1E9BABBE781B0.jpg?v=24472,351309
False,M,上身類,https://www.net-fashion.net/product/351410,線條鯨魚印花T恤,,233.0,https://net.wimg.tw/files/1/products/351406_400_704E4B8ADE8978D.jpg?v=24472,351410
False,M,上身類,https://www.net-fashion.net/product/351285,美國國旗印花T恤,,233.0,https://net.wimg.tw/files/1/products/351275_400_719E6B7B1E8978D.jpg?v=24472,351285
False,M,上身類,https://www.net-fashion.net/product/351384,台北101印花T恤,299.0,,https://net.wimg.tw/files/1/products/351384_400_106E9A79DE889B2.jpg?v=24472,351384
False,M,上身類,https://www.net-fashion.net/product/351480,DONE印字T恤,299.0,,https://net.wimg.tw/files/1/products/351480_400_001E99BAAE799BD.jpg?v=24472,351480
False,M,上身類,https://www.net-fashion.net/product/351099,拼接撞色T恤,,199.0,https://net.wimg.tw/files/1/products/351095_400_509E9BAA5E9BB83.jpg?v=24472,351099
False,M,上身類,https://www.net-fashion.net/product/350908,素面快適棉POLO衫,,250.0,https://net.wimg.tw/files/1/products/350908_400_001E99BAAE799BD.jpg?v=24472,350908
False,M,上身類,https://www.net-fashion.net/product/351472,台灣動物印花T恤,299.0,,https://net.wimg.tw/files/1/products/351468_400_616E781B0E7B6A0.jpg?v=24472,351472
False,M,上身類,https://www.net-fashion.net/product/351490,SECRET印字T恤,299.0,,https://net.wimg.tw/files/1/products/351490_400_001E99BAAE799BD.jpg?v=24472,351490
False,M,上身類,https://www.net-fashion.net/product/351366,無尾熊印花T恤,299.0,,https://net.wimg.tw/files/1/products/351356_400_732E6B996E6B0B4E8978D.jpg?v=24472,351366
False,M,上身類,https://www.net-fashion.net/product/351290,環遊世界印花T恤,,233.0,https://net.wimg.tw/files/1/products/351290_400_001E99BAAE799BD.jpg?v=24472,351290
False,M,上身類,https://www.net-fashion.net/product/351513,雙層領印字T恤,,233.0,https://net.wimg.tw/files/1/products/351500_400_720E69A97E5A49CE8978D.jpg?v=24472,351513
False,M,上身類,https://www.net-fashion.net/product/350903,直條色塊印花POLO衫,399.0,,https://net.wimg.tw/files/1/products/350898_400_711E4B888E99D92.jpg?v=24472,350903
False,M,上身類,https://www.net-fashion.net/product/350673,美式海錨印花T恤,,233.0,https://net.wimg.tw/files/1/products/350665_400_722E781B0E8978D.jpg?v=24472,350673
False,M,上身類,https://www.net-fashion.net/product/351463,SUPERNOVA印字T恤,299.0,,https://net.wimg.tw/files/1/products/351458_400_900E9BB91E889B2.jpg?v=24472,351463
False,M,上身類,https://www.net-fashion.net/product/351329,簡約文字T恤,,233.0,https://net.wimg.tw/files/1/products/351324_400_316E6B7BAE78EABE791B0.jpg?v=24472,351329
False,M,上身類,https://www.net-fashion.net/product/351575,StarWars滿版印花T恤,,233.0,https://net.wimg.tw/files/1/products/351570_400_026E99D92E799BD.jpg?v=24472,351575
False,M,上身類,https://www.net-fashion.net/product/351269,窄肩挖袖背心,199.0,,https://net.wimg.tw/files/1/products/351245_400_900E9BB91E889B2.jpg?v=24472,351269
False,M,上身類,https://www.net-fashion.net/product/351542,STEADAY印字T恤,,233.0,https://net.wimg.tw/files/1/products/351532_400_804E7B4ABE889B2.jpg?v=24472,351542
False,M,上身類,https://www.net-fashion.net/product/351561,StarWars印花T恤,,233.0,https://net.wimg.tw/files/1/products/351551_400_732E6B996E6B0B4E8978D.jpg?v=24472,351561
False,M,上身類,https://www.net-fashion.net/product/351523,英國國旗印花T恤,,233.0,https://net.wimg.tw/files/1/products/351518_400_324E7B485E889B2.jpg?v=24472,351523
False,M,上身類,https://www.net-fashion.net/product/351375,SUNSHINE印字T恤,299.0,,https://net.wimg.tw/files/1/products/351375_400_704E4B8ADE8978D.jpg?v=24472,351375
False,M,上身類,https://www.net-fashion.net/product/351209,單口袋V領T恤,,166.0,https://net.wimg.tw/files/1/products/351209_400_007E98A80E781B0.jpg?v=24472,351209
False,M,上身類,https://www.net-fashion.net/product/351197,圓領素面撞色T恤,199.0,,https://net.wimg.tw/files/1/products/351197_400_029E99CA7E781B0.jpg?v=24472,351197
False,M,上身類,https://www.net-fashion.net/product/351173,假兩件撞色V領T恤,,199.0,https://net.wimg.tw/files/1/products/351149_400_714E59C9FE880B3E585B6E8978D.jpg?v=24472,351173
False,M,上身類,https://www.net-fashion.net/product/351137,假兩件撞色圓領T恤,,199.0,https://net.wimg.tw/files/1/products/351107_400_726E88AB1E7B497E8978D.jpg?v=24472,351137
False,M,上身類,https://www.net-fashion.net/product/350737,窄肩印花挖背背心,,225.0,https://net.wimg.tw/files/1/products/350732_400_025E990B5E781B0.jpg?v=24472,350737
False,M,上身類,https://www.net-fashion.net/product/351193,拉克蘭袖印花T恤,,199.0,https://net.wimg.tw/files/1/products/351185_400_714E59C9FE880B3E585B6E8978D.jpg?v=24472,351193
False,M,上身類,https://www.net-fashion.net/product/351342,迷彩印字T恤,299.0,,https://net.wimg.tw/files/1/products/351342_400_001E99BAAE799BD.jpg?v=24472,351342
False,M,上身類,https://www.net-fashion.net/product/351418,標語印字T恤,,233.0,https://net.wimg.tw/files/1/products/351418_400_001E99BAAE799BD.jpg?v=24472,351418
False,M,上身類,https://www.net-fashion.net/product/350938,寬條紋POLO衫,399.0,,https://net.wimg.tw/files/1/products/350923_400_711E4B888E99D92.jpg?v=24472,350938
False,M,上身類,https://www.net-fashion.net/product/350883,跳色拼條POLO衫,,250.0,https://net.wimg.tw/files/1/products/350878_400_512E6B7B1E88AA5E9BB83.jpg?v=24472,350883
False,M,上身類,https://www.net-fashion.net/product/351053,單口袋圓領T恤,,166.0,https://net.wimg.tw/files/1/products/351035_400_407E781B0E6A998.jpg?v=24472,351053
False,M,上身類,https://www.net-fashion.net/product/351599,米奇設計印花T恤,,233.0,https://net.wimg.tw/files/1/products/351590_400_511E88AA5E9BB83.jpg?v=24472,351599
False,M,上身類,https://www.net-fashion.net/product/351392,美式印花T恤,,233.0,https://net.wimg.tw/files/1/products/351392_400_001E99BAAE799BD.jpg?v=24472,351392
False,M,上身類,https://www.net-fashion.net/product/351071,撞色領左袖印字T恤,199.0,,https://net.wimg.tw/files/1/products/351071_400_001E99BAAE799BD.jpg?v=24472,351071
False,M,上身類,https://www.net-fashion.net/product/349335,鈕釦領排汗POLO衫,,250.0,https://net.wimg.tw/files/1/products/349339_400_023E6B7B1E9BABBE781B0.jpg?v=24472,349335
False,M,上身類,https://www.net-fashion.net/product/349085,漫威標語短袖T恤,,233.0,https://net.wimg.tw/files/1/products/349080_400_804E7B4ABE889B2.jpg?v=24472,349085
False,M,上身類,https://www.net-fashion.net/product/347392,NET字樣假兩件印花T恤,,233.0,https://net.wimg.tw/files/1/products/347392_400_001E99BAAE799BD.jpg?v=24472,347392
False,M,上身類,https://www.net-fashion.net/product/350108,ROYAL印字T恤,199.0,,https://net.wimg.tw/files/1/products/350108_400_001E99BAAE799BD.jpg?v=24472,350108
False,M,上身類,https://www.net-fashion.net/product/349708,美國隊長盾牌T恤,,233.0,https://net.wimg.tw/files/1/products/349693_400_722E781B0E8978D.jpg?v=24472,349708
False,M,上身類,https://www.net-fashion.net/product/349104,MARVEL圓領短袖T恤,,233.0,https://net.wimg.tw/files/1/products/349109_400_704E4B8ADE8978D.jpg?v=24472,349104
False,M,上身類,https://www.net-fashion.net/product/350104,素面明線紋落肩T恤,350.0,,https://net.wimg.tw/files/1/products/350096_400_900E9BB91E889B2.jpg?v=24472,350104
False,M,上身類,https://www.net-fashion.net/product/347238,撞色附口袋印花T恤,299.0,,https://net.wimg.tw/files/1/products/347234_400_900E9BB91E889B2.jpg?v=24472,347238
False,M,上身類,https://www.net-fashion.net/product/349059,英文壓印短袖T恤,299.0,,https://net.wimg.tw/files/1/products/349059_400_001E99BAAE799BD.jpg?v=24472,349059
False,M,上身類,https://www.net-fashion.net/product/347058,FORWARD印字圓領T恤,,233.0,https://net.wimg.tw/files/1/products/347044_400_900E9BB91E889B2.jpg?v=24472,347058
False,M,上身類,https://www.net-fashion.net/product/348228,單口袋快適排汗圓領T恤,,166.0,https://net.wimg.tw/files/1/products/348210_400_733E5A49CE7A9BAE8978D.jpg?v=24472,348228
False,M,上身類,https://www.net-fashion.net/product/347407,滿版米奇印花短袖T恤,,233.0,https://net.wimg.tw/files/1/products/347402_400_017E781B0E9BB91.jpg?v=24472,347407
False,M,上身類,https://www.net-fashion.net/product/349353,1993寬版側開衩印花T恤,299.0,,https://net.wimg.tw/files/1/products/349353_400_301E781B0E7B289E7B485.jpg?v=24472,349353
False,M,上身類,https://www.net-fashion.net/product/349671,Nature印字T恤,,233.0,https://net.wimg.tw/files/1/products/349666_400_215E59296E595A1.jpg?v=24472,349671
False,M,上身類,https://www.net-fashion.net/product/349656,英文印字T恤,,233.0,https://net.wimg.tw/files/1/products/349647_400_704E4B8ADE8978D.jpg?v=24472,349656
False,M,上身類,https://www.net-fashion.net/product/349642,冰塊北極熊,,233.0,https://net.wimg.tw/files/1/products/349627_400_722E781B0E8978D.jpg?v=24472,349642
False,M,上身類,https://www.net-fashion.net/product/349623,Holiday印字T恤,,233.0,https://net.wimg.tw/files/1/products/349608_400_804E7B4ABE889B2.jpg?v=24472,349623
False,M,上身類,https://www.net-fashion.net/product/347368,1993英文字樣短袖T恤,,233.0,https://net.wimg.tw/files/1/products/347358_400_719E6B7B1E8978D.jpg?v=24472,347368
False,M,上身類,https://www.net-fashion.net/product/345895,落肩素色反摺袖T恤,199.0,,https://net.wimg.tw/files/1/products/345877_400_722E781B0E8978D.jpg?v=24472,345895
False,M,上身類,https://www.net-fashion.net/product/347219,快適排汗印花POLO衫,,250.0,https://net.wimg.tw/files/1/products/347214_400_706E79089E79283E8978D.jpg?v=24472,347219
False,M,上身類,https://www.net-fashion.net/product/345849,拉克蘭袖印字T恤,250.0,,https://net.wimg.tw/files/1/products/345853_400_511E88AA5E9BB83.jpg?v=24472,345849
False,M,上身類,https://www.net-fashion.net/product/347322,快適排汗機能V領T恤,,199.0,https://net.wimg.tw/files/1/products/347316_400_024E9BB91E9BABBE781B0.jpg?v=24472,347322
False,M,上身類,https://www.net-fashion.net/product/347179,透氣舒適機能POLO衫,,250.0,https://net.wimg.tw/files/1/products/347179_400_017E781B0E9BB91.jpg?v=24472,347179
False,M,上身類,https://www.net-fashion.net/product/347114,混色排汗POLO衫,,250.0,https://net.wimg.tw/files/1/products/347094_400_327E69A97E7B485.jpg?v=24472,347114
False,M,上身類,https://www.net-fashion.net/product/347154,馬球繡花POLO衫,,344.0,https://net.wimg.tw/files/1/products/347144_400_711E4B888E99D92.jpg?v=24472,347154
False,M,上身類,https://www.net-fashion.net/product/347174,獅子刺繡寬條紋POLO衫,,344.0,https://net.wimg.tw/files/1/products/347164_400_711E4B888E99D92.jpg?v=24472,347174
False,M,上身類,https://www.net-fashion.net/product/347063,骷髏印花短袖T恤,,233.0,https://net.wimg.tw/files/1/products/347063_400_020E6B7BAE9BABBE781B0.jpg?v=24472,347063
False,M,上身類,https://www.net-fashion.net/product/343554,素面網眼短袖POLO衫,,250.0,https://net.wimg.tw/files/1/products/343559_400_022E9BABBE781B0.jpg?v=24472,343554
False,M,上身類,https://www.net-fashion.net/product/349321,立體刺繡網眼POLO衫,,344.0,https://net.wimg.tw/files/1/products/349311_400_733E5A49CE7A9BAE8978D.jpg?v=24472,349321
False,M,上身類,https://www.net-fashion.net/product/347298,快適排汗機能圓領T恤,,199.0,https://net.wimg.tw/files/1/products/347262_400_714E59C9FE880B3E585B6E8978D.jpg?v=24472,347298
False,M,上身類,https://www.net-fashion.net/product/347242,NET字樣機能運動上衣,199.0,,https://net.wimg.tw/files/1/products/347242_400_615E781B0E6B996E7B6A0.jpg?v=24472,347242
False,M,上身類,https://www.net-fashion.net/product/344433,圓領落肩假兩件上衣,350.0,,https://net.wimg.tw/files/1/products/344425_400_509E9BAA5E9BB83.jpg?v=24472,344433
False,M,上身類,https://www.net-fashion.net/product/336877,TODAY字樣T恤,,233.0,https://net.wimg.tw/files/1/products/336877_400_001E99BAAE799BD.jpg?v=24472,336877
False,M,上身類,https://www.net-fashion.net/product/336810,方塊NET印字雙層領T恤,,233.0,https://net.wimg.tw/files/1/products/336792_400_900E9BB91E889B2.jpg?v=24472,336810
False,F,洋裝/連身褲,https://www.net-fashion.net/product/350569,毛怪印花雙口袋洋裝,399.0,,https://net.wimg.tw/files/1/products/350569_400_014E6B7B1E781B0.jpg?v=24472,350569
False,F,洋裝/連身褲,https://www.net-fashion.net/product/347847,休閒傘狀洋裝,399.0,,https://net.wimg.tw/files/1/products/347847_400_409E69A97E6A998.jpg?v=24472,347847
False,F,洋裝/連身褲,https://www.net-fashion.net/product/347843,圓領腰剪接洋裝,499.0,,https://net.wimg.tw/files/1/products/347843_400_031E9BB91E98EB3.jpg?v=24472,347843
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345560,戶外旅行印花洋裝,399.0,,https://net.wimg.tw/files/1/products/345552_400_900E9BB91E889B2.jpg?v=24472,345560
False,F,洋裝/連身褲,https://www.net-fashion.net/product/347831,圓領素面洋裝,399.0,,https://net.wimg.tw/files/1/products/347831_400_106E9A79DE889B2.jpg?v=24472,347831
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345484,縮腰V領五分袖洋裝,699.0,,https://net.wimg.tw/files/1/products/345480_400_705E8978DE889B2.jpg?v=24472,345484
False,F,洋裝/連身褲,https://www.net-fashion.net/product/346703,圓領簡約印字洋裝,399.0,,https://net.wimg.tw/files/1/products/346699_400_304E781B0E7B4ABE7B485.jpg?v=24472,346703
False,F,洋裝/連身褲,https://www.net-fashion.net/product/346434,隨興手繪家居洋裝,299.0,,https://net.wimg.tw/files/1/products/346434_400_022E9BABBE781B0.jpg?v=24472,346434
False,F,洋裝/連身褲,https://www.net-fashion.net/product/346474,碎花雪紡洋裝,699.0,,https://net.wimg.tw/files/1/products/346474_400_507E69D8FE889B2.jpg?v=24472,346474
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345474,縮腰傘擺背心洋裝,599.0,,https://net.wimg.tw/files/1/products/345471_400_602E6B7BAE7B6A0.jpg?v=24472,345474
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345378,絲光棉傘狀洋裝,399.0,,https://net.wimg.tw/files/1/products/345363_400_625E5A2A8E7B6A0.jpg?v=24472,345378
False,F,洋裝/連身褲,https://www.net-fashion.net/product/344605,軟料圓領背心洋裝,299.0,,https://net.wimg.tw/files/1/products/344600_400_720E69A97E5A49CE8978D.jpg?v=24472,344605
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345524,棉麻圓領直筒洋裝,299.0,,https://net.wimg.tw/files/1/products/345524_400_511E88AA5E9BB83.jpg?v=24472,345524
False,F,洋裝/連身褲,https://www.net-fashion.net/product/346507,圓領背心洋裝,399.0,,https://net.wimg.tw/files/1/products/346507_400_626E6B7B1E7B6A0.jpg?v=24472,346507
False,F,洋裝/連身褲,https://www.net-fashion.net/product/347964,附口袋造型印字洋裝,499.0,,https://net.wimg.tw/files/1/products/347964_400_624E8A490E7B6A0.jpg?v=24472,347964
False,F,洋裝/連身褲,https://www.net-fashion.net/product/345544,印花背心洋裝,399.0,,https://net.wimg.tw/files/1/products/345540_400_301E781B0E7B289E7B485.jpg?v=24472,345544
False,F,洋裝/連身褲,https://www.net-fashion.net/product/344620,圓領貼袋洋裝,299.0,,https://net.wimg.tw/files/1/products/344615_400_326E7A39AE7B485.jpg?v=24472,344620
False,F,洋裝/連身褲,https://www.net-fashion.net/product/352590,華夫格背心洋裝,459.0,,https://net.wimg.tw/files/1/products/352590_400_002E799BDE889B2.jpg?v=24472,352590
False,F,下身類,https://www.net-fashion.net/product/350289,後鬆緊涼爽寬褲,459.0,,https://net.wimg.tw/files/1/products/350289_400_215E59296E595A1.jpg?v=24472,350289
False,F,下身類,https://www.net-fashion.net/product/350315,鬆緊排釦拼接傘裙,699.0,,https://net.wimg.tw/files/1/products/350312_400_900E9BB91E889B2.jpg?v=24472,350315
False,F,下身類,https://www.net-fashion.net/product/350546,運動機能合身印花長褲,499.0,,https://net.wimg.tw/files/1/products/350546_400_719E6B7B1E8978D.jpg?v=24472,350546
False,F,下身類,https://www.net-fashion.net/product/349936,後鬆緊光澤壓褶長褲,399.0,,https://net.wimg.tw/files/1/products/349936_400_102E58DA1E585B6.jpg?v=24472,349936
False,F,下身類,https://www.net-fashion.net/product/349952,鬆緊綁帶滑料寬褲,399.0,,https://net.wimg.tw/files/1/products/349952_400_215E59296E595A1.jpg?v=24472,349952
False,F,下身類,https://www.net-fashion.net/product/343404,側邊壓紋綁帶休閒短褲,299.0,,https://net.wimg.tw/files/1/products/343399_400_900E9BB91E889B2.jpg?v=24472,343404
False,F,下身類,https://www.net-fashion.net/product/345430,後鬆緊排釦打摺長裙,599.0,,https://net.wimg.tw/files/1/products/345430_400_110E4BA9EE9BABBE889B2.jpg?v=24472,345430
False,F,下身類,https://www.net-fashion.net/product/344841,健康布束口長褲,399.0,,https://net.wimg.tw/files/1/products/344841_400_719E6B7B1E8978D.jpg?v=24472,344841
False,F,下身類,https://www.net-fashion.net/product/349146,鬆緊涼感傘狀中裙,459.0,,https://net.wimg.tw/files/1/products/349146_400_205E6B7BAE6A395E889B2.jpg?v=24472,349146
False,F,下身類,https://www.net-fashion.net/product/349948,鬆緊腰頭壓褶寬褲,359.0,,https://net.wimg.tw/files/1/products/349944_400_900E9BB91E889B2.jpg?v=24472,349948
False,F,下身類,https://www.net-fashion.net/product/349452,腰鬆緊褲裙,299.0,,https://net.wimg.tw/files/1/products/349448_400_614E6B7BAE781B0E7B6A0.jpg?v=24472,349452
False,F,下身類,https://www.net-fashion.net/product/346478,鬆緊綁帶打褶中長寬褲,399.0,,https://net.wimg.tw/files/1/products/346478_400_624E8A490E7B6A0.jpg?v=24472,346478
False,F,下身類,https://www.net-fashion.net/product/349556,網紗拼接運動合身長褲,399.0,,https://net.wimg.tw/files/1/products/349552_400_900E9BB91E889B2.jpg?v=24472,349556
False,F,下身類,https://www.net-fashion.net/product/334236,高腰緊身窄管牛仔褲,,600.0,https://net.wimg.tw/files/1/products/334222_400_720E69A97E5A49CE8978D.jpg?v=24472,334236
False,F,下身類,https://www.net-fashion.net/product/333682,WIDEFIT高腰寬版牛仔褲,,600.0,https://net.wimg.tw/files/1/products/333664_400_719E6B7B1E8978D.jpg?v=24472,333682
False,F,下身類,https://www.net-fashion.net/product/333650,MOMFIT高腰錐形牛仔褲,,600.0,https://net.wimg.tw/files/1/products/333643_400_704E4B8ADE8978D.jpg?v=24472,333650
False,F,下身類,https://www.net-fashion.net/product/350526,側配條運動長褲,599.0,,https://net.wimg.tw/files/1/products/350526_400_900E9BB91E889B2.jpg?v=24472,350526
False,M,下身類,https://www.net-fashion.net/product/353150,RegularFit磨破束口牛仔褲,599.0,,https://net.wimg.tw/files/1/products/353145_400_703E6B7A1E8978D.jpg?v=24472,353150
False,M,下身類,https://www.net-fashion.net/product/353137,SlimFit修身磨破九分牛仔褲,699.0,,https://net.wimg.tw/files/1/products/353129_400_704E4B8ADE8978D.jpg?v=24472,353137
False,M,下身類,https://www.net-fashion.net/product/353009,鬆緊綁帶運動束口褲,599.0,,https://net.wimg.tw/files/1/products/353004_400_717E6B7B1E6B996E8978D.jpg?v=24472,353009
False,M,下身類,https://www.net-fashion.net/product/353168,SlimFit磨破九分牛仔褲,699.0,,https://net.wimg.tw/files/1/products/353160_400_704E4B8ADE8978D.jpg?v=24472,353168
False,M,下身類,https://www.net-fashion.net/product/352966,後鬆緊綁帶打褶九分褲,699.0,,https://net.wimg.tw/files/1/products/352966_400_023E6B7B1E9BABBE781B0.jpg?v=24472,352966
False,M,下身類,https://www.net-fashion.net/product/352930,SkinnyFit窄管西裝長褲,,549.0,https://net.wimg.tw/files/1/products/352912_400_023E6B7B1E9BABBE781B0.jpg?v=24472,352930
False,M,下身類,https://www.net-fashion.net/product/353100,RegularFit刷色牛仔褲,,600.0,https://net.wimg.tw/files/1/products/353082_400_719E6B7B1E8978D.jpg?v=24472,353100
False,M,下身類,https://www.net-fashion.net/product/353109,RegularFit束口牛仔褲,599.0,,https://net.wimg.tw/files/1/products/353109_400_701E6B7BAE8978D.jpg?v=24472,353109
False,M,下身類,https://www.net-fashion.net/product/352501,休閒綁帶束口褲,599.0,,https://net.wimg.tw/files/1/products/352501_400_013E781B0E889B2.jpg?v=24472,352501
False,M,下身類,https://www.net-fashion.net/product/352224,RegularFit牛仔短褲,,500.0,https://net.wimg.tw/files/1/products/352224_400_701E6B7BAE8978D.jpg?v=24472,352224
False,M,下身類,https://www.net-fashion.net/product/352208,SlimFit刷破牛仔短褲,,500.0,https://net.wimg.tw/files/1/products/352208_400_701E6B7BAE8978D.jpg?v=24472,352208
False,M,下身類,https://www.net-fashion.net/product/351015,印字鬆緊綁帶短褲,299.0,,https://net.wimg.tw/files/1/products/351010_400_014E6B7B1E781B0.jpg?v=24472,351015
False,M,下身類,https://www.net-fashion.net/product/351000,兩側印字鬆緊綁帶短褲,299.0,,https://net.wimg.tw/files/1/products/351000_400_706E79089E79283E8978D.jpg?v=24472,351000
False,M,下身類,https://www.net-fashion.net/product/350965,下擺配條鬆緊綁帶短褲,299.0,,https://net.wimg.tw/files/1/products/350955_400_325E6B7B1E7B485.jpg?v=24472,350965
False,M,下身類,https://www.net-fashion.net/product/350686,機能鬆緊綁帶短褲,250.0,,https://net.wimg.tw/files/1/products/350681_400_012E4B8ADE781B0.jpg?v=24472,350686
False,M,下身類,https://www.net-fashion.net/product/350724,左側印字鬆緊綁帶短褲,250.0,,https://net.wimg.tw/files/1/products/350716_400_733E5A49CE7A9BAE8978D.jpg?v=24472,350724
False,M,下身類,https://www.net-fashion.net/product/350846,RegularFit百慕達短褲,,399.0,https://net.wimg.tw/files/1/products/350752_400_705E8978DE889B2.jpg?v=24472,350846
False,M,下身類,https://www.net-fashion.net/product/345651,運動後剪接印字短褲,299.0,,https://net.wimg.tw/files/1/products/345651_400_022E9BABBE781B0.jpg?v=24472,345651
False,M,下身類,https://www.net-fashion.net/product/345785,鬆緊綁帶工作短褲,559.0,,https://net.wimg.tw/files/1/products/345775_400_624E8A490E7B6A0.jpg?v=24472,345785
True,F,上身類,https://www.net-fashion.net/product/353297,滾邊印字合身短版T恤,259.0,,https://net.wimg.tw/files/1/products/353293_400_900E9BB91E889B2.jpg?v=24472,353297
True,F,上身類,https://www.net-fashion.net/product/348136,奇奇蒂蒂漫畫落肩T恤,299.0,,https://net.wimg.tw/files/1/products/348132_400_401E7B289E6A998.jpg?v=24472,348136
True,F,上身類,https://www.net-fashion.net/product/346803,素面反摺袖圓領T恤,,199.0,https://net.wimg.tw/files/1/products/346793_400_322E78F8AE7919AE7B485.jpg?v=24472,346803
True,F,上身類,https://www.net-fashion.net/product/346462,抓皺V領法式袖上衣,299.0,,https://net.wimg.tw/files/1/products/346462_400_002E799BDE889B2.jpg?v=24472,346462
True,F,上身類,https://www.net-fashion.net/product/345343,V領雪紡荷葉背心,399.0,,https://net.wimg.tw/files/1/products/345339_400_800E6B7BAE7B4AB.jpg?v=24472,345343
True,F,上身類,https://www.net-fashion.net/product/346747,台灣美食印花T恤,299.0,,https://net.wimg.tw/files/1/products/346747_400_105E6B7BAE9A79DE889B2.jpg?v=24472,346747
True,F,上身類,https://www.net-fashion.net/product/347984,素色竹節棉寬肩背心,,175.0,https://net.wimg.tw/files/1/products/347976_400_326E7A39AE7B485.jpg?v=24472,347984
True,F,上身類,https://www.net-fashion.net/product/345520,公主印花寬鬆T恤,299.0,,https://net.wimg.tw/files/1/products/345512_400_801E6B7BAE781B0E7B4AB.jpg?v=24472,345520
True,F,上身類,https://www.net-fashion.net/product/348064,滿版印花圓領T恤,,199.0,https://net.wimg.tw/files/1/products/348060_400_027E5A5B6E6B2B9E799BD.jpg?v=24472,348064
True,F,上身類,https://www.net-fashion.net/product/345421,細肩帶碎花背心,299.0,,https://net.wimg.tw/files/1/products/345415_400_606E5ABA9E88ABDE7B6A0.jpg?v=24472,345421
True,F,上身類,https://www.net-fashion.net/product/338672,手繪動物印花T恤,,250.0,https://net.wimg.tw/files/1/products/338668_400_900E9BB91E889B2.jpg?v=24472,338672
True,F,上身類,https://www.net-fashion.net/product/335388,棉質V領抓皺上衣,499.0,,https://net.wimg.tw/files/1/products/335384_400_700E6B7BAE7B289E8978D.jpg?v=24472,335388
True,F,上身類,https://www.net-fashion.net/product/338377,素面反摺袖上衣,359.0,,https://net.wimg.tw/files/1/products/338365_400_705E8978DE889B2.jpg?v=24472,338377
True,F,上身類,https://www.net-fashion.net/product/344925,米奇印花落肩長版T恤,359.0,,https://net.wimg.tw/files/1/products/344921_400_511E88AA5E9BB83.jpg?v=24472,344925
True,F,上身類,https://www.net-fashion.net/product/348052,素色竹節棉圓領T恤,,199.0,https://net.wimg.tw/files/1/products/348036_400_511E88AA5E9BB83.jpg?v=24472,348052
True,F,上身類,https://www.net-fashion.net/product/344700,捲邊羅紋短版上衣,199.0,,https://net.wimg.tw/files/1/products/344724_400_002E799BDE889B2.jpg?v=24472,344700
True,F,上身類,https://www.net-fashion.net/product/347936,亞麻V面開釦背心,459.0,,https://net.wimg.tw/files/1/products/347932_400_201E6A395E889B2.jpg?v=24472,347936
True,F,上身類,https://www.net-fashion.net/product/344913,迪士尼落肩寬鬆T恤,299.0,,https://net.wimg.tw/files/1/products/344905_400_605E6B7BAE69E9CE7B6A0.jpg?v=24472,344913
True,F,上身類,https://www.net-fashion.net/product/343366,短版印花POLO衫,,299.0,https://net.wimg.tw/files/1/products/343362_400_002E799BDE889B2.jpg?v=24472,343366
